9780060838676,"HURSTON, ZORA NEALE",THEIR EYES WERE WATCHING GOD,HARPERCOLLINS PUBLISHERS,,R,$14.99
9780156031820,WALKER,COLOR PURPLE,HARCOURT HOUGHTON MIFFLIN,,R,$8.95
9780446548489,"GRIER, PAM",FOXY: MY LIFE IN THREE ACTS,HACHETTE BOOK GROUP,,R,$14.99
9780679766759,SAPPHIRE,PUSH,DAVID MCKAY,,R,$13.00
9780907015673,NICHOLS,I IS A LONG MEMORIED WOMAN,RED SEA PRESS,,R,$11.95
9780980059021,"CHISHOLM, SHIRLEY",UNBOUGHT AND UNBOSSED: EXPANDED 40TH ANNIVERSARY EDITION,INGRAM LIGHTNING SOURCE,,R,$15.99
9781400032082,CHASE-RIBOUD,HOTTENTOT VENUS,"RANDOM HOUSE, INC.",,R,$13.95
9781400033416,"MORRISON, TONI",BELOVED,"RANDOM HOUSE, INC.",,R,$15.00
9781400049240,VEGA,WHEN THE SPIRITS DANCE MAMBO,"RANDOM HOUSE, INC.",,R,$13.95
9781439186817,SHANGE NTOZAKE,FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE,"SIMON & SCHUSTER, INC.",,R,$12.00
9781580911863,"LORDE, AUDRE",SISTER OUTSIDER: ESSAYS AND SPEECHES,"RANDOM HOUSE, INC.",,R,$16.99
