9780195067576,BENSON,ESSAYS ON THE PHILOSOPHY OF SOCRATES,OXFORD UNIVERSITY PRESS,,O,$50.00
9780195086454,IRWIN,PLATOS ETHICS,OXFORD UNIVERSITY PRESS,,O,$45.00
9780198239307,"BOSTOCK, DAVID",PLATO'S THEAETETUS,OXFORD UNIVERSITY PRESS,,O,$60.00
9780198249184,BOSTOCK,PLATOS PHAEDO,OXFORD UNIVERSITY PRESS,,O,$50.00
9780198720492,PLATO,PHAEDO TR GALLOP,OXFORD UNIVERSITY PRESS,,O,$50.00
9780198720836,PLATO,THEAETETUS ED MCDOWELL,OXFORD UNIVERSITY PRESS,3,O,$55.00
9780198752042,FINE,"PLATO 2 : ETHICS, POLITICS, RELIGION & THE SOUL",OXFORD UNIVERSITY PRESS,,O,$50.00
9780198752066,FINE,PLATO 1 : METAPHYSICS AND EPISTEMOLOGY,OXFORD UNIVERSITY PRESS,,O,$50.00
9780199769193,"FINE, GAIL",THE OXFORD HANDBOOK OF PLATO,OXFORD UNIVERSITY PRESS,,O,$55.00
9780268015312,VLASTOS,PLATO VOL 2,UNIV OF NOTRE DAME PRESS,3,O,$26.00
9780268015374,VLASTOS,PHILOSOPHY OF SOCRATES,UNIV OF NOTRE DAME PRESS,3,O,$19.95
9780521436106,KRAUT,CAMBRIDGE COMPANION TO PLATO,CAMBRIDGE UNIVERSITY PRESS,,O,$45.00
9780801497872,VLASTOS,SOCRATES IRONIST & MORAL PHILOSOPHER,CORNELL UNIVERSITY PRESS,,O,$25.95
9780872203495,COOPER,PLATO COMPLETE WORKS,HACKETT,,R,$56.00
9780915144815,BURNYEAT,THEAETETUS OF PLATO,HACKETT PUBLISHING CO,,O,$18.00
